source_system,table_name,field_name,source_file,ordinal_position,data_type,size_text,full_type,max_length,numeric_precision,numeric_scale,is_nullable,raw_duplicate_row_count,duplicate_full_type_count,duplicate_size_count,duplicate_nullable_count,duplicate_ordinal_count,has_duplicate_rows_in_source,has_within_source_type_conflict,has_within_source_size_conflict,has_within_source_nullable_conflict,has_within_source_ordinal_conflict
mosaic,ssd_pre_proceedings,prep_parents_legal_rep_point_of_issue,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,16,nchar,2,nchar(2),2.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_plo_family_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_pre_pro_decision_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_pre_pro_letter_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,12,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_pre_pro_meetings_num,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,14,int,,int,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_pre_pro_outcome,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,nvarchar,100,nvarchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_pre_pro_parents_legal_rep,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,15,nchar,1,nchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_prev_care_proc_child,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,11,int,,int,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_prev_pre_proc_child,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,10,int,,int,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_proc_short_notice_reason,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,20,nvarchar,100,nvarchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_pre_proceedings,prep_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_agency_worker_flag,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_full_time_equivalency,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,8,decimal,"6,2","decimal(6,2)",,6.0,2.0,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_professional_caseload,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,int,,int,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_professional_department,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_professional_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_professional_job_title,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,500,varchar(500),500.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_social_worker_registration_no,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_professionals,prof_staff_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s251_finance,s251_cla_placement_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s251_finance,s251_placeholder_1,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s251_finance,s251_placeholder_2,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s251_finance,s251_placeholder_3,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s251_finance,s251_placeholder_4,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s251_finance,s251_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_referral_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,int,,int,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_s47_completed_by_team,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,9,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_s47_completed_by_worker_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,8,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_s47_end_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_s47_enquiry_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,int,,int,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_s47_nfa,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,char,1,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_s47_outcome_json,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,varchar,1000,varchar(1000),1000.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_s47_enquiry,s47e_s47_start_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_sdq_scores,csdq_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_sdq_scores,csdq_sdq_completed_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_sdq_scores,csdq_sdq_reason,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_sdq_scores,csdq_sdq_score,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_sdq_scores,csdq_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_sen_need,senn_active_ehcp_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_sen_need,senn_active_ehcp_need_rank,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,nchar,1,nchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_sen_need,senn_active_ehcp_need_type,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,nvarchar,100,nvarchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_sen_need,senn_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_send,send_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_send,send_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_send,send_uln,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_send,send_upn,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_send,send_upn_unknown,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_voice_of_child,voch_agree_worker,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,nchar,1,nchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_voice_of_child,voch_explained_worries,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,nchar,1,nchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_voice_of_child,voch_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_voice_of_child,voch_plan_safe,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,nchar,1,nchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_voice_of_child,voch_story_help_understand,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,nchar,1,nchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_voice_of_child,voch_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,nvarchar,48,nvarchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_voice_of_child,voch_tablet_help_explain,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,nchar,1,nchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
systemc,ssd_address,addr_address_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_address,addr_address_json,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nvarchar,1000,nvarchar(1000),1000,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_address,addr_address_postcode,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,15,nvarchar(15),15,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_address,addr_address_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_address,addr_address_type,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_address,addr_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_address,addr_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_assessment_factors,cinf_assessment_factors_json,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,max,nvarchar(max),max,,,true,2,1,1,1,1,True,False,False,False,False
systemc,ssd_assessment_factors,cinf_assessment_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,false,2,1,1,1,1,True,False,False,False,False
systemc,ssd_assessment_factors,cinf_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,false,2,1,1,1,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_accom_suitable,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_accommodation,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_activity,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_allocated_team,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,11,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_eligibility,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_in_touch,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_latest_contact,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_personal_advisor,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,10,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_care_leaver_worker_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,12,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_care_leavers,clea_pathway_plan_review_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,9,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
